Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total	CAZY	MEROPS	Pfam
OG0000415	0	13	4	0	17		MER0005078:1,MER0006037:1,MER0000326:4,MER0000336:8,MER0000344:10,MER0000325:10,MER0000357:11,MER0003117:12,MER0002764:13,MER0000338:14,MER0000356:14,MER0002516:14,MER0000359:14,MER0000335:14	Inhibitor_I9:10,Peptidase_S8:15
OG0000416	0	17	0	0	17			
OG0000417	0	17	0	0	17			
OG0000418	0	17	0	0	17			
OG0000419	0	14	2	1	17			
OG0000420	0	1	15	1	17			
OG0000421	0	8	2	7	17	CBM39+CBM54+CBM6:2,CBM39:6		Glyco_hydro_16:17
OG0000422	0	1	16	0	17			RT_RNaseH:2,Integrase_H2C2:3
OG0000423	0	2	2	13	17			
OG0000424	0	0	17	0	17			
OG0000425	0	0	17	0	17			Integrase_H2C2:1
OG0000426	0	0	17	0	17			
OG0000427	0	0	17	0	17			
OG0000428	0	0	17	0	17			
OG0000429	0	0	17	0	17			
OG0000430	0	0	17	0	17			
OG0000431	0	0	17	0	17			
OG0000432	0	0	17	0	17			
OG0000433	0	0	17	0	17			
OG0000434	0	0	17	0	17			
OG0000435	0	0	0	17	17			
OG0000436	0	0	0	17	17			Gti1_Pac2:16
OG0000437	0	0	0	17	17			
OG0000438	0	0	0	17	17			
OG0000439	2	5	5	4	16	GH47:10		Glyco_hydro_47:17
OG0000440	11	1	2	2	16			Sugar_tr:10,TRI12:11,MFS_1:13
OG0000441	2	4	7	3	16			Cation_ATPase_N:16,E1-E2_ATPase:16,Hydrolase:16
OG0000442	1	2	4	9	16			Acetyltransf_9:3,FR47:7,Acetyltransf_5:9,Acetyltransf_1:16,Acetyltransf_10:16,Acetyltransf_7:16
OG0000443	16	0	0	0	16			Lipase_3:12
OG0000444	3	3	6	4	16			Sugar_tr:13,MFS_1:16
OG0000445	5	4	6	1	16			OPT:17
OG0000446	1	2	13	0	16			3Beta_HSD:1,PP-binding:11,Epimerase:12,NAD_binding_4:13,AMP-binding:15
OG0000447	6	3	3	4	16			MFS_1:15,Sugar_tr:15,TRI12:15
OG0000448	4	1	5	6	16		MER0015683:9,MER0011726:15,MER0034964:15,MER0011718:15,MER0034963:15,MER0017074:15,MER0039166:15	Beta-lactamase:15
OG0000449	14	2	0	0	16			Zn_clus:13
OG0000450	1	3	8	4	16			Glyco_tran_28_C:10,UDPGT:14
OG0000451	1	4	6	5	16			CBFD_NFYB_HMF:11,Histone:16,Histone_H2A_C:16
OG0000452	3	3	6	4	16			Aldo_ket_red:15
OG0000453	1	5	3	7	16			Alk_phosphatase:16
OG0000454	2	4	5	5	16			
OG0000455	4	3	3	6	16		MER0011730:1,MER0012080:1,MER0014385:1,MER0016349:1,MER0056173:1,MER0001647:1,MER0000158:1,MER0000155:1,MER0005926:1,MER0001379:1,MER0028215:1,MER0003736:1,MER0011234:1,MER0000245:1,MER0000215:1,MER0001999:1,MER0016362:1,MER0003728:1,MER0003707:1,MER0003048:2,MER0011864:2,MER0006118:2,MER0000216:2,MER0011233:2,MER0000207:2,MER0022410:2,MER0022411:2,MER0003699:3,MER0000024:3,MER0000077:3,MER0030336:3,MER0011492:3,MER0000203:3,MER0000041:7,MER0000073:7,MER0011091:7,MER0016598:8,MER0099175:8,MER0003605:8,MER0011167:12,MER0000057:13,MER0011278:13,MER0000133:14	Trypsin:15
OG0000456	1	1	13	1	16			FA_hydroxylase:13
OG0000457	0	16	0	0	16			
OG0000458	0	6	10	0	16			Cu-oxidase:12,Cu-oxidase_3:13,Cu-oxidase_2:14
OG0000459	0	16	0	0	16			
OG0000460	0	10	6	0	16			F-box:1
OG0000461	0	1	0	15	16			
OG0000462	0	16	0	0	16			
OG0000463	0	13	3	0	16			
OG0000464	0	16	0	0	16			Lipase_3:16
OG0000465	0	2	14	0	16			
OG0000466	0	2	14	0	16			
OG0000467	0	3	12	1	16			GATase_3:1,BPL_N:16
OG0000468	0	1	15	0	16			RVT_1:1
OG0000469	0	1	2	13	16			SE:4,FAD_binding_3:15
OG0000470	0	0	16	0	16			
OG0000471	0	0	16	0	16			
OG0000472	0	0	16	0	16			gag-asp_proteas:1,RVP_2:1
OG0000473	0	0	16	0	16			Lipase_3:16
OG0000474	0	0	16	0	16			
OG0000475	0	0	16	0	16			
OG0000476	0	0	16	0	16			
OG0000477	0	0	16	0	16			
OG0000478	0	0	16	0	16			
OG0000479	0	0	16	0	16			
OG0000480	0	0	16	0	16			E1_DerP2_DerF2:16
OG0000481	0	0	2	14	16			p450:16
OG0000482	0	0	1	15	16			
OG0000483	0	0	0	16	16			
OG0000484	0	0	0	16	16			
OG0000485	0	0	0	16	16			
OG0000486	6	1	6	2	15	GH5:5		Cellulase:13
OG0000487	1	1	12	1	15			
OG0000488	15	0	0	0	15			
OG0000489	1	3	9	2	15			CBFD_NFYB_HMF:12,Histone:15
OG0000490	1	1	9	4	15			Expansin_C:1,Barwin:14
OG0000491	15	0	0	0	15			Glyco_tran_28_C:7,UDPGT:12
OG0000492	2	2	6	5	15			Glyco_hydro_47:15
OG0000493	2	1	2	10	15			GDP_Man_Dehyd:2,KR:11,Epimerase:12,adh_short:15,adh_short_C2:15
OG0000494	1	4	7	3	15			Hydrolase:2,Cation_ATPase_N:6,E1-E2_ATPase:14
OG0000495	1	3	7	4	15			
OG0000496	9	0	1	5	15			ABC_ATPase:2,ABC_membrane:22,ABC_tran:23
OG0000497	1	1	12	1	15			TspO_MBR:15
OG0000498	2	2	4	7	15			Metallophos:14,5_nucleotid_C:15
OG0000499	2	5	6	2	15	CBM19:1,GH18+CBM19:1		CBM_19:3,Glyco_hydro_18:14
OG0000500	3	3	5	4	15		MER0011397:1,MER0003224:1,MER0003016:2,MER0003015:3,MER0003962:3,MER0011396:4,MER0011758:7,MER0011394:10,MER0117386:10,MER0118420:11,MER0304968:11,MER0003601:12,MER0011395:12,MER0011259:13,MER0006066:13,MER0117834:14,MER0126148:15	Peptidase_S9:1,Abhydrolase_1:1,Peptidase_S37:3,Peptidase_S28:15
OG0000501	0	15	0	0	15			
OG0000502	0	15	0	0	15			
OG0000503	0	15	0	0	15			
OG0000504	0	12	3	0	15			DAGAT:16
OG0000505	0	15	0	0	15			
OG0000506	0	14	0	1	15			
OG0000507	0	4	11	0	15			Glyco_hydro_53:1,Cellulase:13
OG0000508	0	15	0	0	15			
OG0000509	0	15	0	0	15			CDC37_M:1,CDC37_C:4
OG0000510	0	4	11	0	15			
OG0000511	0	7	6	2	15			
OG0000512	0	5	9	1	15			
OG0000513	0	1	14	0	15		MER0001220:1,MER0015259:3,MER0169735:3,MER0002423:4,MER0001222:5,MER0002345:6,MER0003823:6,MER0002283:7,MER0001218:7,MER0011744:7,MER0001214:7,MER0003386:7,MER0011096:7	Peptidase_M16_M:1,Peptidase_M16_C:5,Peptidase_M16:7
OG0000514	0	3	0	12	15			
OG0000515	0	0	15	0	15			
OG0000516	0	0	15	0	15			
OG0000517	0	0	15	0	15			
OG0000518	0	0	15	0	15			
OG0000519	0	0	15	0	15			
OG0000520	0	0	15	0	15			
OG0000521	0	0	15	0	15			
OG0000522	0	0	15	0	15			
OG0000523	0	0	15	0	15			
OG0000524	0	0	14	1	15			POLO_box:9,Pkinase:11,PK_Tyr_Ser-Thr:11
OG0000525	0	0	15	0	15			
OG0000526	0	0	0	15	15		MER0011440:1,MER0011369:1,MER0000997:1,MER0011175:1,MER0019754:1,MER0052595:1,MER0001185:2,MER0002355:2,MER0028449:2,MER0001701:2,MER0011423:2,MER0004243:4,MER0091680:5,MER0011370:5,MER0002003:5,MER0005045:5,MER0019759:7,MER0002078:8,MER0005046:9,MER0011371:11,MER0011183:11,MER0002060:13,MER0005331:13,MER0002968:14,MER0002746:14	ERAP1_C:8,Peptidase_M1:14,Peptidase_M1_N:15
OG0000527	0	0	0	15	15			
OG0000528	0	0	0	15	15			
OG0000529	3	4	6	1	14			TspO_MBR:14
OG0000530	3	2	3	6	14			MFS_3:3,MFS_4:7,MFS_1:14,Sugar_tr:14
OG0000531	14	0	0	0	14			
OG0000532	11	1	2	0	14			Kelch_4:2,Kelch_1:6
OG0000533	11	3	0	0	14			DUF676:2,Lipase_3:12
OG0000534	4	4	5	1	14			Band_7:14
OG0000535	14	0	0	0	14			DUF4436:13
OG0000536	2	3	4	5	14			Methyltransf_24:13,Methyltransf_3:14
OG0000537	1	2	7	4	14			
OG0000538	2	5	4	3	14			zf-C2H2_6:5,zf-C2H2:10
OG0000539	1	12	0	1	14			
OG0000540	1	6	6	1	14			MPAB_Lcp_cat:14
OG0000541	7	1	3	3	14			AlaDh_PNT_C:1,ADH_zinc_N_2:1,2-Hacid_dh_C:1,ADH_N:13,ADH_zinc_N:13
OG0000542	5	1	6	2	14			Amidase:13
OG0000543	1	5	6	2	14			ArgoL2:10,ArgoL1:14,ArgoMid:14,ArgoN:14,PAZ:14,Piwi:15
OG0000544	1	5	4	4	14			Fungal_trans:1,Zn_clus:10
OG0000545	14	0	0	0	14			SNO:1,DJ-1_PfpI:14
OG0000546	1	4	1	8	14	GH20:9		Glyco_hydro_20b:3,Glycohydro_20b2:14,Glyco_hydro_20:14
OG0000547	5	2	2	5	14			
OG0000548	4	5	3	2	14		MER0003004:1,MER0001196:1,MER0011255:1,MER0011254:1,MER0011153:2,MER0003003:2,MER0011506:2,MER0017121:4,MER0001191:4,MER0011253:5,MER0011257:5,MER0001608:5,MER0016044:6,MER0001190:7,MER0011155:8,MER0011311:9,MER0011312:9,MER0005814:9,MER0005813:10,MER0011681:11,MER0003006:11,MER0013421:13,MER0021822:14	Peptidase_M14:16
OG0000549	1	10	2	1	14			TPR_19:1,TPR_11:1,TPR_14:1,TPR_2:1,TPR_1:4,TPR_16:4,ANAPC8:7,TPR_8:22
OG0000550	1	7	5	1	14			DUF2075:1,UvrD-helicase:1,Viral_helicase1:2,ResIII:4,AAA_19:9,AAA_30:9,AAA_12:10,AAA_11:15
OG0000551	1	2	6	5	14			Cyt-b5:13,Acyl-CoA_dh_1:14,Acyl-CoA_dh_2:14,Acyl-CoA_dh_M:14,Acyl-CoA_dh_N:14
OG0000552	0	14	0	0	14			
OG0000553	0	14	0	0	14			
OG0000554	0	14	0	0	14		MER0000376:1,MER0000381:1,MER0077856:1,MER0000373:1,MER0001778:1,MER0000364:1,MER0000377:1,MER0000383:1,MER0004113:1,MER0192109:1	Peptidase_S8:1
OG0000555	0	13	1	0	14			p450:14
OG0000556	0	3	9	2	14			Tyrosinase:14
OG0000557	0	14	0	0	14			
OG0000558	0	12	2	0	14			BTB:12
OG0000559	0	7	7	0	14			
OG0000560	0	14	0	0	14			F-box-like:2,F-box:5
OG0000561	0	1	13	0	14			
OG0000562	0	1	13	0	14			His_Phos_2:10
OG0000563	0	6	8	0	14			
OG0000564	0	1	13	0	14			
OG0000565	0	4	10	0	14			PAP2:13
OG0000566	0	2	10	2	14			
OG0000567	0	2	8	4	14			
OG0000568	0	1	13	0	14			Amidase:15
OG0000569	0	0	14	0	14			
OG0000570	0	0	14	0	14			
OG0000571	0	0	14	0	14			
OG0000572	0	0	14	0	14			
OG0000573	0	0	14	0	14			
OG0000574	0	0	14	0	14			
OG0000575	0	0	14	0	14			
OG0000576	0	0	14	0	14			
OG0000577	0	0	14	0	14			
OG0000578	0	0	14	0	14			Asp_protease_2:3,gag-asp_proteas:3,Asp_protease:6
OG0000579	0	0	14	0	14			
OG0000580	0	0	14	0	14			
OG0000581	0	0	14	0	14			
OG0000582	0	0	14	0	14			
OG0000583	0	0	14	0	14			
OG0000584	0	0	0	14	14			Peptidase_S41:13
OG0000585	0	0	0	14	14			
OG0000586	0	0	0	14	14		MER0001400:14	YycI:1,FTP:14,Peptidase_M36:15
OG0000587	0	0	0	14	14			
OG0000588	0	0	0	14	14			
OG0000589	0	0	0	14	14			
OG0000590	0	0	0	14	14			Myb_DNA-bind_4:14
OG0000591	0	0	0	14	14			
OG0000592	0	0	0	14	14			
OG0000593	13	0	0	0	13		MER0031563:2,MER0036027:2,MER0031570:3,MER0036044:3	Say1_Mug180:1,COesterase:3,Abhydrolase_3:5
OG0000594	3	2	5	3	13			Hist_deacetyl:13
OG0000595	9	1	2	1	13			TRI12:1,MFS_1:8
OG0000596	8	1	1	3	13			Sugar_tr:4,MFS_1:26
OG0000597	1	0	2	10	13			BBE:11,FAD_binding_4:13
OG0000598	5	2	5	1	13			Peptidase_M64:12
OG0000599	1	2	4	6	13			FAD_binding_6:12,NAD_binding_1:13,NAD_binding_6:13
OG0000600	13	0	0	0	13			CAP:13
OG0000601	1	5	5	2	13			AT_hook:8,Chromo:11,Pre-SET:13,SET:13
OG0000602	4	6	2	1	13			Acetyltransf_2:11
OG0000603	4	4	4	1	13			DEAD:10,Dicer_dimer:10,Helicase_C:10,PAZ:10,ResIII:10,Ribonucleas_3_3:11,Ribonuclease_3:20
OG0000604	1	1	6	5	13			Gti1_Pac2:13
OG0000605	3	1	8	1	13			JmjC:11
OG0000606	1	4	7	1	13			FATC:5,PI3_PI4_kinase:5,UME:5,FAT:7
OG0000607	8	0	2	3	13			LacY_symp:1,MFS_4:1,TRI12:1,MFS_3:8,Sugar_tr:11,MFS_1:12
OG0000608	1	2	7	3	13			ELO:13
OG0000609	1	2	2	8	13			p450:14
OG0000610	1	4	4	4	13			Lipase_3:13
OG0000611	1	1	2	9	13			DUF4203:13
OG0000612	2	1	7	3	13			DUF4436:13
OG0000613	2	2	7	2	13			CAP:12
OG0000614	1	2	8	2	13			PNGaseA:13
OG0000615	0	13	0	0	13			
OG0000616	0	12	0	1	13			
OG0000617	0	13	0	0	13			
OG0000618	0	4	9	0	13			Lipase_3:11
OG0000619	0	11	1	1	13			
OG0000620	0	1	12	0	13			DAGAT:8
OG0000621	0	12	0	1	13			CLASP_N:10
OG0000622	0	5	8	0	13			
OG0000623	0	13	0	0	13			
OG0000624	0	13	0	0	13			
OG0000625	0	13	0	0	13			
OG0000626	0	3	2	8	13			
OG0000627	0	5	8	0	13			AMP-binding_C:10,AMP-binding:13
OG0000628	0	12	1	0	13			
OG0000629	0	1	12	0	13			RT_RNaseH_2:1
OG0000630	0	1	12	0	13			
OG0000631	0	11	0	2	13			Asp_protease_2:1
OG0000632	0	8	5	0	13			p450:13
OG0000633	0	3	10	0	13			DUF2367:11
OG0000634	0	13	0	0	13			RT_RNaseH:1,RT_RNaseH_2:1
OG0000635	0	0	13	0	13			
OG0000636	0	0	13	0	13			
OG0000637	0	0	13	0	13			
OG0000638	0	0	13	0	13			
OG0000639	0	0	13	0	13			
OG0000640	0	0	13	0	13			
OG0000641	0	0	13	0	13			RVT_1:6
OG0000642	0	0	13	0	13			
OG0000643	0	0	13	0	13			
OG0000644	0	0	13	0	13		MER0000326:1,MER0006037:1,MER0000325:3,MER0004720:5,MER0000336:5,MER0000344:5,MER0003117:5,MER0002516:6,MER0006074:7,MER0005078:7,MER0000338:9,MER0000356:9,MER0000335:9,MER0000357:9,MER0000359:9	Peptidase_S8:9,Inhibitor_I9:12
OG0000645	0	0	12	1	13			
OG0000646	0	0	13	0	13			
OG0000647	0	0	13	0	13			
OG0000648	0	0	0	13	13			
OG0000649	0	0	0	13	13			
OG0000650	0	0	0	13	13			Lipase_3:11
OG0000651	0	0	0	13	13			X8:9,Glyco_hydro_72:13
OG0000652	0	0	0	13	13			
OG0000653	0	0	0	13	13			
OG0000654	0	0	0	13	13		MER0002684:1	Trypsin:11
OG0000655	0	0	0	13	13			
OG0000656	0	0	0	13	13			Collagen:1
OG0000657	0	0	0	13	13			
OG0000658	0	0	0	13	13			
OG0000659	0	0	0	13	13			
OG0000660	0	0	0	13	13			
OG0000661	3	4	4	1	12		MER0005078:2,MER0006037:3,MER0002516:5,MER0000336:5,MER0002764:5,MER0000335:5,MER0006074:9,MER0004720:10,MER0000356:11,MER0003117:11,MER0000359:11,MER0000357:11,MER0000338:11,MER0000344:11	Inhibitor_I9:10,Peptidase_S8:11
OG0000662	1	1	9	1	12			WD40:2
OG0000663	2	3	3	4	12			CDH-cyt:8,DOMON:8,Cytochrom_B561:10
OG0000664	12	0	0	0	12			
OG0000665	1	2	7	2	12			Semialdhyde_dhC:1,Semialdhyde_dh:5,AA_kinase:9,NAT:9
OG0000666	3	4	4	1	12			Ribonuclease_T2:12
OG0000667	2	4	5	1	12			zf_CCCH_4:2,zf-CCCH_2:4,zf-CCCH_4:5,zf-CCCH:20
OG0000668	1	4	5	2	12			Ion_trans:4
OG0000669	2	3	4	3	12			AA_permease_C:9,AA_permease:12,AA_permease_2:12
OG0000670	8	1	2	1	12		MER0093133:1,MER0011397:1,MER0003962:1,MER0011396:2,MER0003015:2,MER0175168:3,MER0118420:3,MER0117834:4,MER0011758:4,MER0003225:5,MER0003224:6,MER0117386:8,MER0126148:8,MER0304968:9,MER0003601:10,MER0006066:10,MER0011259:11,MER0011394:11,MER0011395:11	Peptidase_S37:1,Peptidase_S28:12
OG0000671	1	3	5	3	12			p450:12
OG0000672	1	6	2	3	12			
OG0000673	5	1	2	4	12			ABC_membrane:18,ABC_tran:18
OG0000674	4	3	2	3	12			HMG_box_2:7,HMG_box:11
OG0000675	2	2	3	5	12			Homeobox_KN:1,Homeodomain:12
OG0000676	1	1	9	1	12			NDT80_PhoG:13
OG0000677	12	0	0	0	12			
OG0000678	2	2	4	4	12			Glyco_hydro_16:12
OG0000679	5	3	2	2	12			Aft1_OSA:1,bZIP_Maf:2,bZIP_2:6,bZIP_1:8
OG0000680	1	2	7	2	12			PTR2:24
OG0000681	1	1	9	1	12			HLH:12
OG0000682	3	2	5	2	12			PH_6:3,PH:12
OG0000683	1	2	8	1	12			zf-4CXXC_R1:6,JmjC:8
OG0000684	0	12	0	0	12			
OG0000685	0	12	0	0	12			
OG0000686	0	12	0	0	12			
OG0000687	0	12	0	0	12			
OG0000688	0	12	0	0	12			
OG0000689	0	3	9	0	12			
OG0000690	0	1	4	7	12			
OG0000691	0	9	2	1	12			Transferase:12
OG0000692	0	12	0	0	12			
OG0000693	0	12	0	0	12			
OG0000694	0	6	5	1	12			7tm_1:6
OG0000695	0	6	4	2	12		MER0003280:4,MER0031614:8,MER0014065:11,MER0031617:11,MER0017177:12	Abhydrolase_6:10,Hydrolase_4:10,Abhydrolase_1:12
OG0000696	0	5	6	1	12			HSF_DNA-bind:12
OG0000697	0	4	8	0	12			gag-asp_proteas:1,Asp_protease_2:2
OG0000698	0	2	8	2	12			
OG0000699	0	1	11	0	12			DUF2974:8,Lipase_3:12
OG0000700	0	2	9	1	12			Glyco_tran_28_C:1,UDPGT:11
OG0000701	0	2	10	0	12			Abhydrolase_6:1,DUF676:2
OG0000702	0	2	10	0	12			GDP_Man_Dehyd:1,Sterile:4,Epimerase:7,NAD_binding_4:11
OG0000703	0	12	0	0	12			
OG0000704	0	1	11	0	12			
OG0000705	0	1	11	0	12			
OG0000706	0	1	11	0	12			
OG0000707	0	0	12	0	12			
OG0000708	0	0	12	0	12			
OG0000709	0	0	12	0	12			
OG0000710	0	0	12	0	12			
OG0000711	0	0	12	0	12			
OG0000712	0	0	2	10	12			Homeobox_KN:2,Homeodomain:12
OG0000713	0	0	12	0	12			
OG0000714	0	0	12	0	12			
OG0000715	0	0	12	0	12			
OG0000716	0	0	12	0	12			
OG0000717	0	0	12	0	12			
OG0000718	0	0	12	0	12			Dicty_CAR:2
OG0000719	0	0	12	0	12			
OG0000720	0	0	12	0	12			
OG0000721	0	0	12	0	12			Peptidase_M16_C:2,Peptidase_M16_M:4
OG0000722	0	0	12	0	12			
OG0000723	0	0	12	0	12			
OG0000724	0	0	12	0	12			
OG0000725	0	0	0	12	12			Collagen:4
OG0000726	0	0	0	12	12			Zn_clus:12
OG0000727	0	0	0	12	12			
OG0000728	0	0	0	12	12			
OG0000729	0	0	0	12	12			
OG0000730	0	0	0	12	12			
OG0000731	0	0	0	12	12			
OG0000732	0	0	0	12	12			
OG0000733	0	0	0	12	12			
OG0000734	0	0	0	12	12			
OG0000735	0	0	0	12	12			
OG0000736	0	0	0	12	12			
OG0000737	0	0	0	12	12			
OG0000738	4	2	3	2	11			Ecl1:11
OG0000739	1	4	5	1	11			HSF_DNA-bind:11
OG0000740	6	2	2	1	11			TRI12:1,Sugar_tr:11,MFS_1:12
OG0000741	11	0	0	0	11			
OG0000742	1	2	5	3	11			Ldh_1_N:10,Ldh_1_C:11
OG0000743	3	2	4	2	11			STE:11,zf-C2H2:12
OG0000744	11	0	0	0	11			
OG0000745	11	0	0	0	11			DDE_3:1
OG0000746	2	2	4	3	11			zf-AN1:5,zf-A20:8
OG0000747	11	0	0	0	11			
OG0000748	3	2	4	2	11			DnaJ-X:5,DnaJ:8
OG0000749	1	3	6	1	11			DUF4499:1,EamA:2,CRT-like:4,Nuc_sug_transp:8
OG0000750	3	2	4	2	11			Abhydrolase_6:1,Abhydrolase_1:2,DUF676:4,DUF915:5,PGAP1:7,Palm_thioest:9
OG0000751	1	4	4	2	11			ANAPC4_WD40:11,WD40:16
OG0000752	1	3	4	3	11			Pyridoxal_deC:11
OG0000753	11	0	0	0	11			
OG0000754	1	7	2	1	11			zf-RING_UBOX:1,zf-C3HC4:2,Prok-RING_4:3,AAA_34:4,DEAD:4,zf-C3HC4_3:4,Helicase_C:11,ResIII:11,SNF2-rel_dom:11
OG0000755	2	2	4	3	11			TIP49:1,AAA_14:2,AAA_5:2,AAA_2:4,AAA_lid_3:8,AAA:10
OG0000756	6	1	3	1	11			Homeodomain:10
OG0000757	2	2	4	3	11			PHO4:11
OG0000758	7	2	2	0	11			Oxidored_FMN:10
OG0000759	2	2	3	4	11	GT48:8		Glucan_synthase:10,FKS1_dom1:11
OG0000760	2	2	6	1	11			Zn_clus:5
OG0000761	1	2	5	3	11			RRM_1:2,NTF2:11
OG0000762	1	1	3	6	11			FAR1:11
OG0000763	2	3	4	2	11			Arf:10,Ras:11,Roc:11
OG0000764	3	1	2	5	11			Zn_clus:8
OG0000765	3	1	2	5	11			Gti1_Pac2:11
OG0000766	1	1	6	3	11			
OG0000767	1	1	8	1	11			UMPH-1:1,Put_Phosphatase:8,HAD:10
OG0000768	1	2	4	4	11			Ribosomal_L11:11,Ribosomal_L11_N:11
OG0000769	2	2	5	2	11		MER0005547:1,MER0000106:1,MER0000109:1,MER0000211:1,MER0003605:1,MER0005414:1,MER0000077:1,MER0000203:1,MER0001650:1,MER0005278:1,MER0011233:1,MER0004442:1,MER0000041:1,MER0000216:1,MER0011168:2,MER0000133:2,MER0000175:2,MER0024840:2,MER0006118:2,MER0099175:2,MER0011167:3,MER0003048:3,MER0005741:3,MER0011091:4,MER0000245:4,MER0001995:4,MER0011501:4,MER0011323:5,MER0016592:5,MER0001999:5,MER0011278:7,MER0000207:9,MER0016598:9,MER0011234:9	Trypsin:10
OG0000770	5	2	1	3	11			DLH:11
OG0000771	10	0	1	0	11			ABC_ATPase:3,ABC_tran:7
OG0000772	1	1	3	6	11			
OG0000773	1	4	3	3	11			Glyco_transf_21:1,Chitin_synth_2:10,Glyco_tranf_2_3:10,Glyco_trans_2_3:10
OG0000774	0	11	0	0	11			
OG0000775	0	11	0	0	11		MER0015259:1,MER0003386:1,MER0011096:1,MER0011744:1,MER0002345:1,MER0002283:1,MER0001222:1,MER0122186:1,MER0001218:1,MER0001214:1	Peptidase_M16:1,Peptidase_M16_C:1
OG0000776	0	11	0	0	11			Allantoicase:13
OG0000777	0	10	0	1	11			
OG0000778	0	9	2	0	11			Orn_DAP_Arg_deC:7,Orn_Arg_deC_N:12
OG0000779	0	9	2	0	11			
OG0000780	0	11	0	0	11			
OG0000781	0	7	4	0	11			p450:11
OG0000782	0	11	0	0	11			ABC_membrane:19,ABC_tran:20
OG0000783	0	6	5	0	11			Ribonuclease_T2:11
OG0000784	0	11	0	0	11			Kinase-like:1,Pkinase_fungal:2,POLO_box:2,Pkinase:12,PK_Tyr_Ser-Thr:12
OG0000785	0	11	0	0	11			
OG0000786	0	10	1	0	11			
OG0000787	0	2	9	0	11		MER0017177:2	
OG0000788	0	7	2	2	11			Dynamin_N:9,GED:9,Dynamin_M:11
OG0000789	0	2	2	7	11			RNase_H:12
OG0000790	0	11	0	0	11			Asp_protease_2:1,RT_RNaseH:1,RT_RNaseH_2:1,gag-asp_proteas:2
OG0000791	0	5	6	0	11			Ribonuclease_T2:9
OG0000792	0	11	0	0	11			
OG0000793	0	7	4	0	11			
OG0000794	0	3	7	1	11			RVT_1:3
OG0000795	0	7	4	0	11			
OG0000796	0	6	5	0	11			
OG0000797	0	2	8	1	11			
OG0000798	0	5	5	1	11			Kelch_2:4,Kelch_3:4,Kelch_6:6,Kelch_4:8,Kelch_1:17
OG0000799	0	1	8	2	11			zf-C2H2:10
OG0000800	0	1	6	4	11			
OG0000801	0	1	10	0	11			MFS_4:1,MFS_1_like:3,Sugar_tr:8,MFS_1:21
OG0000802	0	1	10	0	11			
OG0000803	0	0	11	0	11			
OG0000804	0	0	11	0	11			
OG0000805	0	0	11	0	11			
OG0000806	0	0	11	0	11			
OG0000807	0	0	11	0	11			
OG0000808	0	0	11	0	11			FAS_meander:1,DUF1729:3
OG0000809	0	0	11	0	11			Dicer_dimer:2
OG0000810	0	0	11	0	11			
OG0000811	0	0	11	0	11			FAS_meander:1,DUF1729:1
OG0000812	0	0	11	0	11			
OG0000813	0	0	11	0	11			Lipase_3:11
OG0000814	0	0	11	0	11			
OG0000815	0	0	11	0	11		MER0000328:1,MER0000325:1,MER0000358:2,MER0004720:3,MER0000326:3,MER0002764:3,MER0000344:3,MER0006037:4,MER0000336:5,MER0000338:6,MER0002516:6,MER0006074:6,MER0003117:7,MER0000335:7,MER0000357:8,MER0005078:9,MER0000359:10,MER0000356:10	Peptidase_S8:7,Inhibitor_I9:8
OG0000816	0	0	11	0	11			
OG0000817	0	0	11	0	11			
OG0000818	0	0	0	11	11			DJ-1_PfpI:11
OG0000819	0	0	0	11	11			Lipase_3:10
OG0000820	0	0	0	11	11			Cu-oxidase:11,Cu-oxidase_2:11,Cu-oxidase_3:11
OG0000821	0	0	0	11	11			DUF676:3,Lipase_3:11
OG0000822	0	0	0	11	11			
OG0000823	0	0	0	11	11			
OG0000824	0	0	0	11	11			
OG0000825	0	0	0	11	11			
OG0000826	0	0	0	11	11			
OG0000827	0	0	0	11	11			
OG0000828	0	0	0	11	11			
OG0000829	0	0	0	11	11			
OG0000830	0	0	0	11	11			
OG0000831	0	0	0	11	11			
OG0000832	2	2	4	2	10			C2:10
OG0000833	10	0	0	0	10			HTH_28:2,DDE_3:4
OG0000834	2	2	4	2	10			DUF1981:8,Sec7:8,Sec7_N:9,DCB:10
OG0000835	1	3	4	2	10			Tubulin:10,Tubulin_C:10
OG0000836	7	1	2	0	10		MER0031614:4,MER0017177:8,MER0014065:8,MER0031617:8	Abhydrolase_1:8,Abhydrolase_6:8,Hydrolase_4:8
OG0000837	3	1	2	4	10			Arylesterase:9,SGL:10
OG0000838	1	3	4	2	10	AA3+AA3:3		FAD_binding_2:1,NAD_binding_8:1,GMC_oxred_C:9,GMC_oxred_N:16
OG0000839	10	0	0	0	10			Dicty_CAR:2
OG0000840	10	0	0	0	10			p450:10
OG0000841	1	2	5	2	10			Chromo:9,Helicase_C:9,ResIII:9,SNF2-rel_dom:9
OG0000842	1	1	7	1	10			Xan_ur_permease:10
OG0000843	2	2	3	3	10			SH3_1:1,EF-hand_4:8
OG0000844	1	1	2	6	10			Kinase-like:3,FHA:8,Pkinase:9,PK_Tyr_Ser-Thr:9
OG0000845	6	1	3	0	10			Abhydrolase_6:1,Abhydrolase_1:2
