Orthogroup	Conidiobolus_thromboides_FSU_785.Conth1.v1.aa	Entomophaga_maimaiga_ARSEF_7190.v1.aa	Entomophthora_muscae_UCB.v3_longest.aa	Zoophthora_radicans_ATCC_208865.aa	Total
OG0000860	1	3	5	1	10
OG0000861	1	3	3	3	10
OG0000862	2	3	2	3	10
OG0000863	1	4	5	0	10
OG0000864	2	3	4	1	10
OG0000865	3	2	2	3	10
OG0000866	1	2	4	3	10
OG0000867	1	3	5	1	10
OG0000868	1	0	0	9	10
OG0000869	1	4	4	1	10
OG0000870	1	0	9	0	10
OG0000871	3	2	1	4	10
OG0000872	1	1	3	5	10
OG0000873	1	3	4	2	10
OG0000874	1	1	5	3	10
OG0000875	1	0	9	0	10
OG0000876	0	9	1	0	10
OG0000877	0	10	0	0	10
OG0000878	0	10	0	0	10
OG0000879	0	6	2	2	10
OG0000880	0	7	3	0	10
OG0000881	0	5	4	1	10
OG0000882	0	10	0	0	10
OG0000883	0	8	2	0	10
OG0000884	0	7	3	0	10
OG0000885	0	6	3	1	10
OG0000886	0	2	8	0	10
OG0000887	0	2	7	1	10
OG0000888	0	8	2	0	10
OG0000889	0	6	3	1	10
OG0000890	0	10	0	0	10
OG0000891	0	1	8	1	10
OG0000892	0	2	4	4	10
OG0000893	0	3	6	1	10
OG0000894	0	10	0	0	10
OG0000895	0	5	1	4	10
OG0000896	0	5	2	3	10
OG0000897	0	1	9	0	10
OG0000898	0	1	9	0	10
OG0000899	0	1	2	7	10
OG0000900	0	1	9	0	10
OG0000901	0	1	7	2	10
OG0000902	0	1	8	1	10
OG0000903	0	10	0	0	10
OG0000904	0	10	0	0	10
OG0000905	0	1	8	1	10
OG0000906	0	1	1	8	10
OG0000907	0	2	7	1	10
OG0000908	0	2	8	0	10
OG0000909	0	2	8	0	10
OG0000910	0	1	9	0	10
OG0000911	0	0	10	0	10
OG0000912	0	0	10	0	10
OG0000913	0	0	10	0	10
OG0000914	0	0	10	0	10
OG0000915	0	0	10	0	10
OG0000916	0	0	10	0	10
OG0000917	0	0	10	0	10
OG0000918	0	0	10	0	10
OG0000919	0	0	10	0	10
OG0000920	0	0	10	0	10
OG0000921	0	0	10	0	10
OG0000922	0	0	10	0	10
OG0000923	0	0	10	0	10
OG0000924	0	0	10	0	10
OG0000925	0	0	10	0	10
OG0000926	0	0	10	0	10
OG0000927	0	0	10	0	10
OG0000928	0	0	10	0	10
OG0000929	0	0	10	0	10
OG0000930	0	0	10	0	10
OG0000931	0	0	10	0	10
OG0000932	0	0	10	0	10
OG0000933	0	0	10	0	10
OG0000934	0	0	10	0	10
OG0000935	0	0	10	0	10
OG0000936	0	0	10	0	10
OG0000937	0	0	10	0	10
OG0000938	0	0	10	0	10
OG0000939	0	0	10	0	10
OG0000940	0	0	10	0	10
OG0000941	0	0	10	0	10
OG0000942	0	0	10	0	10
OG0000943	0	0	1	9	10
OG0000944	0	0	0	10	10
OG0000945	0	0	0	10	10
OG0000946	0	0	0	10	10
OG0000947	0	0	0	10	10
OG0000948	0	0	0	10	10
OG0000949	0	0	0	10	10
OG0000950	0	0	0	10	10
OG0000951	0	0	0	10	10
OG0000952	0	0	0	10	10
OG0000953	0	0	0	10	10
OG0000954	0	0	0	10	10
OG0000955	0	0	0	10	10
OG0000956	0	0	0	10	10
OG0000957	0	0	0	10	10
OG0000958	0	0	0	10	10
OG0000959	0	0	0	10	10
OG0000960	0	0	0	10	10
OG0000961	0	0	0	10	10
OG0000962	0	0	0	10	10
OG0000963	1	1	6	1	9
OG0000964	9	0	0	0	9
OG0000965	2	1	2	4	9
OG0000966	2	3	2	2	9
OG0000967	4	1	3	1	9
OG0000968	1	1	2	5	9
OG0000969	3	3	2	1	9
OG0000970	1	3	3	2	9
OG0000971	2	1	2	4	9
OG0000972	1	1	6	1	9
OG0000973	1	2	4	2	9
OG0000974	1	1	5	2	9
OG0000975	4	2	2	1	9
OG0000976	2	5	1	1	9
OG0000977	2	1	3	3	9
OG0000978	1	2	4	2	9
OG0000979	2	2	3	2	9
OG0000980	2	2	4	1	9
OG0000981	4	1	3	1	9
OG0000982	1	1	5	2	9
OG0000983	1	2	4	2	9
OG0000984	2	1	2	4	9
OG0000985	2	1	2	4	9
OG0000986	1	2	4	2	9
OG0000987	1	1	5	2	9
OG0000988	1	2	2	4	9
OG0000989	2	1	4	2	9
OG0000990	1	1	5	2	9
OG0000991	3	2	3	1	9
OG0000992	9	0	0	0	9
OG0000993	2	2	3	2	9
OG0000994	1	1	5	2	9
OG0000995	4	1	3	1	9
OG0000996	1	5	2	1	9
OG0000997	1	2	4	2	9
OG0000998	5	1	1	2	9
OG0000999	1	3	3	2	9
OG0001000	1	2	4	2	9
OG0001001	4	2	3	0	9
OG0001002	1	2	4	2	9
OG0001003	2	2	3	2	9
OG0001004	1	3	2	3	9
OG0001005	1	2	1	5	9
OG0001006	1	5	2	1	9
OG0001007	1	2	5	1	9
OG0001008	1	2	5	1	9
OG0001009	3	1	2	3	9
OG0001010	1	1	5	2	9
OG0001011	4	2	2	1	9
OG0001012	9	0	0	0	9
OG0001013	8	1	0	0	9
OG0001014	1	5	2	1	9
OG0001015	1	6	2	0	9
OG0001016	1	2	5	1	9
OG0001017	2	1	3	3	9
OG0001018	2	4	3	0	9
OG0001019	1	3	3	2	9
OG0001020	1	4	4	0	9
OG0001021	1	2	6	0	9
OG0001022	1	2	4	2	9
OG0001023	1	2	3	3	9
OG0001024	1	1	2	5	9
OG0001025	3	1	4	1	9
OG0001026	1	1	4	3	9
OG0001027	2	3	2	2	9
OG0001028	1	2	4	2	9
OG0001029	1	1	5	2	9
OG0001030	1	1	6	1	9
OG0001031	1	1	4	3	9
OG0001032	2	4	2	1	9
OG0001033	1	1	2	5	9
OG0001034	1	2	3	3	9
OG0001035	2	1	5	1	9
OG0001036	2	1	5	1	9
OG0001037	1	0	7	1	9
OG0001038	0	9	0	0	9
OG0001039	0	9	0	0	9
OG0001040	0	8	0	1	9
OG0001041	0	8	1	0	9
OG0001042	0	1	8	0	9
OG0001043	0	9	0	0	9
OG0001044	0	9	0	0	9
OG0001045	0	9	0	0	9
OG0001046	0	1	0	8	9
OG0001047	0	1	6	2	9
OG0001048	0	4	5	0	9
OG0001049	0	1	8	0	9
OG0001050	0	9	0	0	9
OG0001051	0	9	0	0	9
OG0001052	0	2	7	0	9
OG0001053	0	9	0	0	9
OG0001054	0	9	0	0	9
OG0001055	0	6	2	1	9
OG0001056	0	1	8	0	9
OG0001057	0	7	2	0	9
OG0001058	0	9	0	0	9
OG0001059	0	9	0	0	9
OG0001060	0	2	6	1	9
OG0001061	0	2	3	4	9
OG0001062	0	9	0	0	9
OG0001063	0	2	5	2	9
OG0001064	0	2	6	1	9
OG0001065	0	9	0	0	9
OG0001066	0	2	2	5	9
OG0001067	0	9	0	0	9
OG0001068	0	6	2	1	9
OG0001069	0	1	8	0	9
OG0001070	0	4	5	0	9
OG0001071	0	6	3	0	9
OG0001072	0	9	0	0	9
OG0001073	0	7	1	1	9
OG0001074	0	2	6	1	9
OG0001075	0	1	0	8	9
OG0001076	0	2	6	1	9
OG0001077	0	6	3	0	9
OG0001078	0	1	7	1	9
OG0001079	0	1	7	1	9
OG0001080	0	1	1	7	9
OG0001081	0	1	2	6	9
OG0001082	0	2	2	5	9
OG0001083	0	1	8	0	9
OG0001084	0	3	5	1	9
OG0001085	0	1	6	2	9
OG0001086	0	3	6	0	9
OG0001087	0	1	0	8	9
OG0001088	0	1	7	1	9
OG0001089	0	2	6	1	9
OG0001090	0	1	7	1	9
OG0001091	0	2	3	4	9
OG0001092	0	2	4	3	9
OG0001093	0	9	0	0	9
OG0001094	0	1	2	6	9
OG0001095	0	1	8	0	9
OG0001096	0	1	6	2	9
OG0001097	0	1	8	0	9
OG0001098	0	0	9	0	9
OG0001099	0	0	9	0	9
OG0001100	0	0	9	0	9
OG0001101	0	0	9	0	9
OG0001102	0	0	9	0	9
OG0001103	0	0	9	0	9
OG0001104	0	0	9	0	9
OG0001105	0	0	9	0	9
OG0001106	0	0	9	0	9
OG0001107	0	0	9	0	9
OG0001108	0	0	9	0	9
OG0001109	0	0	9	0	9
OG0001110	0	0	9	0	9
OG0001111	0	0	9	0	9
OG0001112	0	0	9	0	9
OG0001113	0	0	9	0	9
OG0001114	0	0	4	5	9
OG0001115	0	0	9	0	9
OG0001116	0	0	9	0	9
OG0001117	0	0	9	0	9
OG0001118	0	0	9	0	9
OG0001119	0	0	9	0	9
OG0001120	0	0	9	0	9
OG0001121	0	0	9	0	9
OG0001122	0	0	9	0	9
OG0001123	0	0	9	0	9
OG0001124	0	0	2	7	9
OG0001125	0	0	0	9	9
OG0001126	0	0	0	9	9
OG0001127	0	0	0	9	9
OG0001128	0	0	0	9	9
OG0001129	0	0	0	9	9
OG0001130	0	0	0	9	9
OG0001131	0	0	0	9	9
OG0001132	0	0	0	9	9
OG0001133	0	0	0	9	9
OG0001134	0	0	0	9	9
OG0001135	0	0	0	9	9
OG0001136	0	0	0	9	9
OG0001137	0	0	0	9	9
OG0001138	0	0	0	9	9
OG0001139	0	0	0	9	9
OG0001140	0	0	0	9	9
OG0001141	0	0	0	9	9
OG0001142	0	0	0	9	9
OG0001143	0	0	0	9	9
OG0001144	0	0	0	9	9
OG0001145	0	0	0	9	9
OG0001146	0	0	0	9	9
OG0001147	2	1	3	2	8
OG0001148	4	1	2	1	8
OG0001149	8	0	0	0	8
OG0001150	1	2	4	1	8
OG0001151	2	2	2	2	8
OG0001152	2	1	2	3	8
OG0001153	4	1	2	1	8
OG0001154	1	2	4	1	8
OG0001155	4	1	2	1	8
OG0001156	4	1	2	1	8
OG0001157	1	2	4	1	8
OG0001158	2	2	2	2	8
OG0001159	1	2	3	2	8
OG0001160	2	2	2	2	8
OG0001161	1	1	5	1	8
OG0001162	2	1	2	3	8
OG0001163	2	1	4	1	8
OG0001164	1	2	3	2	8
OG0001165	8	0	0	0	8
OG0001166	1	3	3	1	8
OG0001167	1	1	4	2	8
OG0001168	1	1	5	1	8
OG0001169	1	2	4	1	8
OG0001170	2	2	3	1	8
OG0001171	1	1	6	0	8
OG0001172	2	1	3	2	8
OG0001173	8	0	0	0	8
OG0001174	3	2	3	0	8
OG0001175	1	1	5	1	8
OG0001176	3	1	2	2	8
OG0001177	1	1	4	2	8
OG0001178	1	1	3	3	8
OG0001179	1	1	4	2	8
OG0001180	1	1	5	1	8
OG0001181	2	1	4	1	8
OG0001182	2	1	2	3	8
OG0001183	2	2	2	2	8
OG0001184	2	2	3	1	8
OG0001185	1	1	5	1	8
OG0001186	4	1	1	2	8
OG0001187	1	1	1	5	8
OG0001188	1	1	5	1	8
OG0001189	2	2	2	2	8
OG0001190	2	1	4	1	8
OG0001191	2	2	3	1	8
OG0001192	1	2	3	2	8
OG0001193	1	1	5	1	8
OG0001194	1	2	4	1	8
OG0001195	8	0	0	0	8
OG0001196	2	1	4	1	8
OG0001197	1	2	2	3	8
OG0001198	2	1	4	1	8
OG0001199	2	1	2	3	8
OG0001200	1	1	4	2	8
OG0001201	2	2	2	2	8
OG0001202	1	2	3	2	8
OG0001203	1	2	4	1	8
OG0001204	2	1	4	1	8
OG0001205	1	1	2	4	8
OG0001206	3	1	3	1	8
OG0001207	2	2	3	1	8
OG0001208	1	2	4	1	8
OG0001209	1	3	3	1	8
OG0001210	3	3	2	0	8
OG0001211	1	2	2	3	8
OG0001212	2	2	2	2	8
OG0001213	4	1	2	1	8
OG0001214	5	1	2	0	8
OG0001215	3	2	2	1	8
OG0001216	1	2	3	2	8
OG0001217	3	1	2	2	8
OG0001218	1	1	2	4	8
OG0001219	1	2	3	2	8
OG0001220	1	1	5	1	8
OG0001221	2	1	3	2	8
OG0001222	2	2	2	2	8
OG0001223	1	1	2	4	8
OG0001224	8	0	0	0	8
OG0001225	1	1	3	3	8
OG0001226	4	1	2	1	8
OG0001227	2	2	2	2	8
OG0001228	2	2	2	2	8
OG0001229	1	1	5	1	8
OG0001230	1	4	3	0	8
OG0001231	2	1	2	3	8
OG0001232	1	0	6	1	8
OG0001233	2	2	3	1	8
OG0001234	2	2	3	1	8
OG0001235	2	1	3	2	8
OG0001236	1	1	4	2	8
OG0001237	1	1	4	2	8
OG0001238	1	1	5	1	8
OG0001239	1	2	4	1	8
OG0001240	1	1	4	2	8
OG0001241	1	1	4	2	8
OG0001242	1	1	4	2	8
OG0001243	2	1	3	2	8
OG0001244	3	3	0	2	8
OG0001245	1	1	3	3	8
OG0001246	1	1	5	1	8
OG0001247	1	3	2	2	8
OG0001248	4	1	2	1	8
OG0001249	3	1	2	2	8
OG0001250	3	1	2	2	8
OG0001251	1	1	2	4	8
OG0001252	2	1	4	1	8
OG0001253	1	2	2	3	8
OG0001254	1	5	2	0	8
OG0001255	1	1	5	1	8
OG0001256	2	2	3	1	8
OG0001257	1	1	2	4	8
OG0001258	1	1	1	5	8
OG0001259	1	2	4	1	8
OG0001260	8	0	0	0	8
OG0001261	2	2	3	1	8
OG0001262	2	1	1	4	8
OG0001263	1	3	2	2	8
OG0001264	1	0	0	7	8
OG0001265	1	2	2	3	8
OG0001266	1	2	4	1	8
OG0001267	1	3	2	2	8
OG0001268	8	0	0	0	8
OG0001269	1	1	4	2	8
OG0001270	1	2	4	1	8
OG0001271	1	2	1	4	8
OG0001272	1	2	4	1	8
OG0001273	2	1	3	2	8
OG0001274	2	1	4	1	8
OG0001275	1	1	3	3	8
OG0001276	1	2	4	1	8
OG0001277	1	2	3	2	8
OG0001278	1	1	5	1	8
OG0001279	0	8	0	0	8
OG0001280	0	8	0	0	8
OG0001281	0	8	0	0	8
OG0001282	0	8	0	0	8
OG0001283	0	8	0	0	8
OG0001284	0	8	0	0	8
OG0001285	0	7	0	1	8
OG0001286	0	3	4	1	8
OG0001287	0	6	2	0	8
OG0001288	0	3	3	2	8
OG0001289	0	8	0	0	8
OG0001290	0	8	0	0	8
OG0001291	0	3	4	1	8
OG0001292	0	8	0	0	8
OG0001293	0	4	3	1	8
OG0001294	0	6	2	0	8
OG0001295	0	6	2	0	8
OG0001296	0	8	0	0	8
OG0001297	0	5	3	0	8
OG0001298	0	4	2	2	8
OG0001299	0	4	3	1	8
OG0001300	0	6	2	0	8
OG0001301	0	2	6	0	8
OG0001302	0	8	0	0	8
OG0001303	0	6	2	0	8
OG0001304	0	2	6	0	8
OG0001305	0	1	7	0	8
OG0001306	0	2	6	0	8
OG0001307	0	8	0	0	8
OG0001308	0	3	3	2	8
OG0001309	0	8	0	0	8
OG0001310	0	1	0	7	8
OG0001311	0	1	6	1	8
OG0001312	0	5	1	2	8
OG0001313	0	8	0	0	8
OG0001314	0	3	0	5	8
OG0001315	0	8	0	0	8
OG0001316	0	3	3	2	8
OG0001317	0	3	4	1	8
OG0001318	0	1	6	1	8
OG0001319	0	3	4	1	8
OG0001320	0	1	6	1	8
OG0001321	0	2	4	2	8
OG0001322	0	1	6	1	8
OG0001323	0	3	0	5	8
OG0001324	0	2	2	4	8
OG0001325	0	1	6	1	8
OG0001326	0	1	6	1	8
OG0001327	0	2	6	0	8
OG0001328	0	1	2	5	8
OG0001329	0	2	6	0	8
OG0001330	0	2	6	0	8
OG0001331	0	2	6	0	8
OG0001332	0	3	4	1	8
OG0001333	0	8	0	0	8
OG0001334	0	1	6	1	8
OG0001335	0	1	7	0	8
OG0001336	0	8	0	0	8
OG0001337	0	1	0	7	8
OG0001338	0	1	7	0	8
OG0001339	0	1	0	7	8
OG0001340	0	1	0	7	8
OG0001341	0	1	7	0	8
OG0001342	0	0	8	0	8
OG0001343	0	0	8	0	8
OG0001344	0	0	8	0	8
OG0001345	0	0	8	0	8
OG0001346	0	0	8	0	8
OG0001347	0	0	8	0	8
OG0001348	0	0	8	0	8
OG0001349	0	0	8	0	8
OG0001350	0	0	8	0	8
OG0001351	0	0	8	0	8
OG0001352	0	0	8	0	8
OG0001353	0	0	8	0	8
OG0001354	0	0	3	5	8
OG0001355	0	0	8	0	8
OG0001356	0	0	8	0	8
OG0001357	0	0	8	0	8
OG0001358	0	0	8	0	8
OG0001359	0	0	8	0	8
OG0001360	0	0	8	0	8
OG0001361	0	0	8	0	8
OG0001362	0	0	8	0	8
OG0001363	0	0	8	0	8
OG0001364	0	0	8	0	8
OG0001365	0	0	8	0	8
OG0001366	0	0	8	0	8
OG0001367	0	0	8	0	8
OG0001368	0	0	8	0	8
OG0001369	0	0	8	0	8
OG0001370	0	0	8	0	8
OG0001371	0	0	8	0	8
OG0001372	0	0	8	0	8
OG0001373	0	0	1	7	8
OG0001374	0	0	8	0	8
OG0001375	0	0	8	0	8
OG0001376	0	0	0	8	8
OG0001377	0	0	0	8	8
OG0001378	0	0	0	8	8
OG0001379	0	0	0	8	8
OG0001380	0	0	0	8	8
OG0001381	0	0	0	8	8
OG0001382	0	0	0	8	8
OG0001383	0	0	0	8	8
OG0001384	0	0	0	8	8
OG0001385	0	0	0	8	8
OG0001386	0	0	0	8	8
OG0001387	0	0	0	8	8
OG0001388	0	0	0	8	8
OG0001389	0	0	0	8	8
OG0001390	0	0	0	8	8
OG0001391	0	0	0	8	8
OG0001392	0	0	0	8	8
OG0001393	0	0	0	8	8
OG0001394	0	0	0	8	8
OG0001395	1	1	3	2	7
OG0001396	5	1	0	1	7
OG0001397	2	2	1	2	7
OG0001398	6	0	1	0	7
OG0001399	7	0	0	0	7
OG0001400	2	1	2	2	7
OG0001401	1	1	2	3	7
OG0001402	1	1	3	2	7
OG0001403	7	0	0	0	7
OG0001404	1	1	3	2	7
OG0001405	1	1	4	1	7
OG0001406	2	2	2	1	7
OG0001407	1	1	4	1	7
OG0001408	4	1	1	1	7
OG0001409	1	3	2	1	7
OG0001410	3	1	1	2	7
OG0001411	1	1	4	1	7
OG0001412	1	1	4	1	7
OG0001413	1	1	3	2	7
OG0001414	1	1	3	2	7
OG0001415	1	1	4	1	7
OG0001416	7	0	0	0	7
OG0001417	1	1	4	1	7
OG0001418	1	2	3	1	7
OG0001419	3	1	2	1	7
OG0001420	1	1	2	3	7
OG0001421	2	1	2	2	7
OG0001422	5	0	2	0	7
OG0001423	1	1	4	1	7
OG0001424	1	2	2	2	7
OG0001425	1	2	3	1	7
OG0001426	6	1	0	0	7
OG0001427	7	0	0	0	7
OG0001428	3	1	2	1	7
OG0001429	2	1	2	2	7
OG0001430	7	0	0	0	7
OG0001431	1	3	3	0	7
OG0001432	1	1	3	2	7
OG0001433	1	1	3	2	7
OG0001434	2	1	3	1	7
OG0001435	1	1	3	2	7
OG0001436	1	1	4	1	7
OG0001437	1	1	4	1	7
OG0001438	2	2	2	1	7
OG0001439	4	1	1	1	7
OG0001440	1	1	4	1	7
OG0001441	3	1	2	1	7
OG0001442	3	1	2	1	7
OG0001443	1	2	2	2	7
OG0001444	1	2	2	2	7
OG0001445	1	2	2	2	7
OG0001446	1	2	3	1	7
OG0001447	7	0	0	0	7
OG0001448	3	1	2	1	7
OG0001449	2	1	3	1	7
OG0001450	7	0	0	0	7
OG0001451	6	0	0	1	7
OG0001452	1	2	3	1	7
OG0001453	2	1	3	1	7
OG0001454	1	2	2	2	7
OG0001455	1	1	4	1	7
OG0001456	7	0	0	0	7
OG0001457	7	0	0	0	7
OG0001458	2	2	2	1	7
OG0001459	2	2	2	1	7
OG0001460	1	1	2	3	7
OG0001461	2	1	3	1	7
OG0001462	1	1	3	2	7
OG0001463	1	2	3	1	7
OG0001464	1	1	4	1	7
OG0001465	1	1	4	1	7
OG0001466	3	2	1	1	7
OG0001467	1	1	4	1	7
OG0001468	1	1	3	2	7
OG0001469	2	1	3	1	7
OG0001470	1	1	4	1	7
OG0001471	1	1	4	1	7
OG0001472	2	1	3	1	7
OG0001473	2	2	2	1	7
OG0001474	1	1	2	3	7
OG0001475	1	1	4	1	7
OG0001476	1	2	3	1	7
OG0001477	2	2	2	1	7
OG0001478	2	1	3	1	7
OG0001479	1	2	2	2	7
OG0001480	1	2	2	2	7
OG0001481	3	1	2	1	7
OG0001482	1	1	3	2	7
OG0001483	1	1	4	1	7
OG0001484	1	1	4	1	7
OG0001485	1	1	4	1	7
OG0001486	1	1	4	1	7
OG0001487	1	1	4	1	7
OG0001488	1	1	3	2	7
OG0001489	2	1	3	1	7
OG0001490	1	1	3	2	7
OG0001491	1	1	4	1	7
OG0001492	2	1	3	1	7
OG0001493	2	1	4	0	7
OG0001494	2	1	3	1	7
OG0001495	1	3	1	2	7
OG0001496	2	1	1	3	7
OG0001497	1	2	3	1	7
OG0001498	3	1	2	1	7
OG0001499	1	2	3	1	7
OG0001500	2	3	1	1	7
OG0001501	2	2	1	2	7
OG0001502	2	1	3	1	7
OG0001503	1	2	2	2	7
OG0001504	1	1	4	1	7
OG0001505	1	1	4	1	7
OG0001506	1	1	2	3	7
OG0001507	1	1	2	3	7
OG0001508	2	1	3	1	7
OG0001509	1	2	2	2	7
OG0001510	1	1	3	2	7
OG0001511	2	1	3	1	7
OG0001512	1	1	3	2	7
OG0001513	1	2	2	2	7
OG0001514	2	2	3	0	7
OG0001515	1	1	3	2	7
OG0001516	1	1	2	3	7
OG0001517	4	1	1	1	7
OG0001518	1	3	2	1	7
OG0001519	1	3	2	1	7
OG0001520	7	0	0	0	7
OG0001521	1	1	4	1	7
OG0001522	3	1	2	1	7
OG0001523	1	1	4	1	7
OG0001524	1	2	2	2	7
OG0001525	2	1	3	1	7
OG0001526	1	2	2	2	7
OG0001527	1	1	3	2	7
OG0001528	2	1	3	1	7
OG0001529	2	1	2	2	7
OG0001530	7	0	0	0	7
OG0001531	1	2	2	2	7
OG0001532	1	3	2	1	7
OG0001533	2	1	2	2	7
OG0001534	2	1	3	1	7
OG0001535	1	2	3	1	7
OG0001536	1	1	5	0	7
OG0001537	1	1	4	1	7
OG0001538	1	1	3	2	7
OG0001539	1	1	2	3	7
OG0001540	1	1	2	3	7
OG0001541	1	1	3	2	7
OG0001542	1	1	4	1	7
OG0001543	1	1	3	2	7
OG0001544	1	2	3	1	7
OG0001545	2	1	2	2	7
OG0001546	1	1	2	3	7
OG0001547	2	1	2	2	7
OG0001548	3	1	2	1	7
OG0001549	1	2	4	0	7
OG0001550	1	1	3	2	7
OG0001551	1	1	3	2	7
OG0001552	4	1	1	1	7
OG0001553	2	1	3	1	7
OG0001554	2	1	3	1	7
OG0001555	2	1	3	1	7
OG0001556	2	2	2	1	7
OG0001557	2	2	2	1	7
OG0001558	3	1	2	1	7
OG0001559	1	1	3	2	7
OG0001560	2	1	3	1	7
OG0001561	2	1	3	1	7
OG0001562	2	1	2	2	7
OG0001563	1	2	3	1	7
OG0001564	1	1	2	3	7
OG0001565	1	1	3	2	7
OG0001566	1	1	3	2	7
OG0001567	2	1	2	2	7
OG0001568	1	3	2	1	7
OG0001569	1	1	2	3	7
OG0001570	1	1	3	2	7
OG0001571	1	1	4	1	7
OG0001572	1	1	4	1	7
OG0001573	1	1	4	1	7
OG0001574	2	1	3	1	7
OG0001575	2	1	3	1	7
OG0001576	1	1	3	2	7
OG0001577	1	1	5	0	7
OG0001578	1	2	3	1	7
OG0001579	1	1	3	2	7
OG0001580	2	4	0	1	7
OG0001581	7	0	0	0	7
OG0001582	1	1	4	1	7
OG0001583	1	2	3	1	7
OG0001584	1	1	3	2	7
OG0001585	1	1	4	1	7
OG0001586	2	1	3	1	7
OG0001587	1	2	3	1	7
OG0001588	1	2	2	2	7
OG0001589	1	1	4	1	7
OG0001590	2	1	2	2	7
OG0001591	1	1	3	2	7
OG0001592	1	1	4	1	7
OG0001593	1	1	3	2	7
OG0001594	1	1	3	2	7
OG0001595	2	1	2	2	7
OG0001596	1	2	3	1	7
OG0001597	2	2	2	1	7
OG0001598	1	2	2	2	7
OG0001599	1	2	3	1	7
OG0001600	1	2	2	2	7
OG0001601	1	1	4	1	7
OG0001602	2	2	2	1	7
OG0001603	1	1	3	2	7
OG0001604	2	2	2	1	7
OG0001605	1	1	3	2	7
OG0001606	1	1	2	3	7
OG0001607	2	1	3	1	7
OG0001608	1	2	2	2	7
OG0001609	4	1	1	1	7
OG0001610	1	1	4	1	7
OG0001611	2	1	3	1	7
OG0001612	1	1	3	2	7
OG0001613	1	1	4	1	7
OG0001614	1	1	2	3	7
OG0001615	3	1	2	1	7
OG0001616	2	1	2	2	7
OG0001617	1	1	4	1	7
OG0001618	1	2	2	2	7
OG0001619	1	1	1	4	7
OG0001620	1	1	3	2	7
OG0001621	3	1	2	1	7
OG0001622	1	1	4	1	7
OG0001623	1	2	3	1	7
OG0001624	1	2	2	2	7
OG0001625	1	1	3	2	7
OG0001626	4	1	2	0	7
OG0001627	1	1	4	1	7
OG0001628	1	1	3	2	7
OG0001629	1	1	4	1	7
OG0001630	3	2	2	0	7
OG0001631	1	3	2	1	7
OG0001632	1	1	4	1	7
OG0001633	1	2	2	2	7
OG0001634	1	1	4	1	7
OG0001635	3	1	2	1	7
OG0001636	1	2	3	1	7
OG0001637	1	1	2	3	7
OG0001638	1	1	2	3	7
OG0001639	1	3	2	1	7
OG0001640	1	1	1	4	7
OG0001641	1	2	3	1	7
OG0001642	2	1	1	3	7
OG0001643	1	1	4	1	7
OG0001644	1	3	2	1	7
OG0001645	1	2	3	1	7
OG0001646	1	3	2	1	7
OG0001647	1	3	1	2	7
OG0001648	1	1	4	1	7
OG0001649	1	1	2	3	7
OG0001650	1	1	2	3	7
OG0001651	1	2	3	1	7
OG0001652	1	1	4	1	7
OG0001653	1	1	3	2	7
OG0001654	1	1	2	3	7
OG0001655	2	1	3	1	7
OG0001656	2	1	3	1	7
OG0001657	2	1	3	1	7
OG0001658	1	1	4	1	7
OG0001659	1	2	2	2	7
OG0001660	1	1	4	1	7
OG0001661	1	1	4	1	7
OG0001662	1	1	3	2	7
OG0001663	1	1	3	2	7
OG0001664	1	1	4	1	7
OG0001665	1	1	2	3	7
OG0001666	1	1	4	1	7
OG0001667	1	2	2	2	7
OG0001668	1	1	3	2	7
OG0001669	1	1	3	2	7
OG0001670	2	1	2	2	7
OG0001671	2	2	2	1	7
OG0001672	1	1	4	1	7
OG0001673	1	3	2	1	7
OG0001674	1	1	4	1	7
OG0001675	2	1	3	1	7
OG0001676	1	1	2	3	7
OG0001677	1	1	3	2	7
OG0001678	1	1	3	2	7
OG0001679	0	7	0	0	7
OG0001680	0	7	0	0	7
OG0001681	0	7	0	0	7
OG0001682	0	7	0	0	7
OG0001683	0	7	0	0	7
OG0001684	0	7	0	0	7
OG0001685	0	5	2	0	7
OG0001686	0	7	0	0	7
OG0001687	0	4	2	1	7
OG0001688	0	7	0	0	7
OG0001689	0	5	2	0	7
OG0001690	0	6	0	1	7
OG0001691	0	2	5	0	7
OG0001692	0	7	0	0	7
OG0001693	0	2	4	1	7
OG0001694	0	7	0	0	7
OG0001695	0	7	0	0	7
OG0001696	0	3	4	0	7
OG0001697	0	3	3	1	7
OG0001698	0	7	0	0	7
OG0001699	0	7	0	0	7
OG0001700	0	1	5	1	7
OG0001701	0	4	1	2	7
OG0001702	0	4	2	1	7
OG0001703	0	3	4	0	7
OG0001704	0	4	2	1	7
OG0001705	0	4	2	1	7
OG0001706	0	7	0	0	7
OG0001707	0	2	4	1	7
OG0001708	0	4	2	1	7
OG0001709	0	7	0	0	7
OG0001710	0	7	0	0	7
OG0001711	0	7	0	0	7
OG0001712	0	1	6	0	7
OG0001713	0	5	2	0	7
OG0001714	0	5	2	0	7
OG0001715	0	2	3	2	7
OG0001716	0	4	3	0	7
OG0001717	0	7	0	0	7
OG0001718	0	2	3	2	7
OG0001719	0	2	5	0	7
OG0001720	0	7	0	0	7
OG0001721	0	1	6	0	7
OG0001722	0	2	3	2	7
OG0001723	0	1	5	1	7
OG0001724	0	1	6	0	7
OG0001725	0	3	4	0	7
OG0001726	0	4	2	1	7
